"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"Parafia św. Stanisława BM","","","ul. Kościelna 1, 34‑435 Frydman","",""," 18 285 18 25","ks. Ludwik Węgrzyn","7:30, 9:00 , 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-sw-stanislawa-bm.html"
"Parafia Narodzenia NMP","","","Harklowa 84, 34‑434 Dębno","",""," 18 275 17 25","ks. mgr Eugeniusz Dziubek","8:00, 9:30 , 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-narodzenia-nmp.html"
"Parafia Wszystkich Świętych","","","ul. św. Anny 145, Kacwin","",""," 18 262 71 54","ks. mgr Marian Błaszczyk","8:00, 9:15 [j. słowacki], 10:45 ","","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-wszystkich-swietych.html"
"Parafia MB Częstochowskiej","","","ul. Słoneczna 30, 34‑440 Kluszkowce","www.karmel.czorsztyn.pl","karklusz@interia.pl"," 18 265 03 05","o. mgr lic. Jacek Pawlikowski OCD","7:30 , 8:30 , 9:30, 11:00 , 11:30, 19:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-mb-czestochowskiej.html"
"Parafia św. Marcina","","","Krempachy, ul. Kamieniec 25","",""," 18 285 16 55","ks. mgr lic. Dariusz Ostrowski","7:30 [j. słowacki] , 9:00, 10:30 [j. słowacki] ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-sw-marcina.html"
"Parafia św. Mikołaja","","","ul. Jana Pawła II 1, 34‑436 Maniowy","www.parafia.maniowy.net",""," 18 275 09 13","ks. mgr Tadeusz Dybeł","8:00, 9:30 , 11:00, 16:00 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-sw-mikolaja.html"
"Parafia św. Bartłomieja Apostoła","","","ul. 3 Maja 91, 34‑441 Niedzica","",""," 18 262 94 28","ks. mgr Jozef Bednarczyk","7:45 [j. słowacki], 9:00, 10:15 , 11:30, 18:00 ","18:30 , 20:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-sw-bartlomieja-apostola.html"
"Parafia św. Katarzyny Aleksandryjskiej","","","ul. Obłazowa 11, 34‑433 Nowa Biała","",""," 18 285 13 29","ks. mgr Tadeusz Korczak","9:00, 11:00 [j. słowacki], 15:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-sw-katarzyny-aleksandryjskiej.html"
"Parafia św. Stanisława BM","","","ul. ks. Kosibowicza 2","www.parafiasromowce.iaw.pl",""," 18 262 97 98","ks. mgr Mieczysław Szlaga","7:00 , 8:00 , 10:00 , 10:30 , 19:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-sw-stanislawa-bm-.html"
"Parafia św. Kwiryna","","","ul. Jana Pawła II 84","",""," 18 265 93 69","o. mgr Mariusz Skotnicki SchP","7:30, 9:30, 11:30, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-sw-kwiryna.html"
"Parafia Świętych Apostołów Piotra i Pawła","","","Łapsze Wyżne, ul. Kościelna 2","www.lapsze.saletyni.pl","lapsze@saletyni.pl"," 18 265 97 77","ks. mgr Czesław Hałgas MS","7:30, 8:30, 10:00 , 11:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-swietych-apostolow-piotra-i-pawla.html"
"Parafia Przenajświętszej Trójcy","","","ul. Gorczańska 1, 34‑432 Łopuszna","www.lopuszna.diecezja.krakow.pl","trojca@poczta.fm"," 18 265 35 20","ks. mgr Kazimierz Foltyn","8:00, 11:00, 16:00 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/29-niedzica/parafia-przenajswietszej-trojcy.html"
"Parafia św. Brata Alberta","","","34-720 Chabowka","parafia.chabowka.info/","pschabowka@gmail.com"," 18 267 69 34","ks. mgr Paweł Skowron","8:00, 10:30, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-sw-brata-alberta.html"
"Parafia MB Królowej Polski","","","Ponice 145a, 34-700 Rabka-Zdroj","","parafiaponice@o2.pl"," 18 268 51 73","ks. Mieczysław Pajdo SDS","8:30, 11:00, 17:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-mb-krolowej-polski.html"
"Parafia św. Stanisława BM","","","Raba Wyżna 36, 34‑721 Raba Wyżna","","rabawyzna@diecezja.krakow.pl","  18 267 11 40","ks. Antoni Zuziak","7:00, 8:30, 8:30 , 10:00, 11:30, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-sw-stanislawa-bm.html"
"Parafia św. Teresy od Dzieciątka Jezus","","","ul. Parkowa 9, 34-700 Rabka-Zdroj","",""," 18 267 99 19","ks. mgr lic. Dariusz Pacula","7:00 , 7:00, 9:00, 10:30, 12:00, 15:00 , 16:00 , 17:00 , 19:00 ","17:00 , 19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-sw-teresy-od-dzieciatka-jezus.html"
"Parafia MB Częstochowskiej","","","ul. Zaryte 148a, 34-700 Rabka-Zdroj","","parafiazaryte@gmail.com"," 18 268 41 41","ks. mgr Tadeusz Bogucki","8:00, 10:30, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-mb-czestochowskiej.html"
"Parafia św. Marii Magdaleny","","","ul. Orkana 8, 34‑700 Rabka Zdroj","www.parafia.rabka.swmm.eu","","  18 267 67 20","ks. dr Paweł Duźniak","6:00, 8:00, 9:30, 10:00 , 11:00, 12:30, 16:00, 18:30 ","18:30  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-sw-marii-magdaleny.html"
"Parafia NMP Matki Kościoła","","","Rdzawka 205, 34-700 Rabka","",""," 18 267 81 50","ks. mgr Piotr Wojtyła MIC","8:00 , 8:00 , 9:00 , 10:00, 10:00 , 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-nmp-matki-kosciola.html"
"Parafia Miłosierdzia Bożego","","","Rokiciny Podhalańskie 159a","","","  18 267 87 20","ks. Antoni Syc","8:00, 11:00, 16:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-milosierdzia-bozego.html"
"Parafia św. Antoniego","","","Sieniawa 304, 34-723 Sieniawa","www.sieniawa.diecezja.krakow.pl",""," 18 277 54 03","ks. mgr Bogusław Wrobel","8:00, 9:30 , 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-sw-antoniego.html"
"Parafia MB Wspomożenia Wiernych","","","Skawa 8, 34-713 Skawa","","skawa@sdb.krakow.pl"," 18 268 60 20,  18 268 91 20","ks. mgr Piotr Kadela SDB","7:30, 9:00, 10:30, 12:00 , 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-mb-wspomozenia-wiernych.html"
"Parafia Niepokalanego Poczęcia NMP","","","Spytkowice k. Chabowki 21","",""," 18 268 80 09","ks. mgr Stanisław Wąsik","7:00, 8:00 , 9:00, 10:30, 12:00, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/34-rabka/parafia-niepokalanego-poczecia-nmp.html"
"Parafia Zwiastowania Pańskiego","","","Borek Szlachecki 301","",""," 12 276 41 70","ks. Stanisław Bajer","8:00, 10:30, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-zwiastowania-panskiego.html"
"Parafia Najświętszego Serca Pana Jezusa","","","ul. Kościelna 11, 34-114 Brzeźnica","www.parafiabrzeznica.com/","nspjbrzeznica@gmail.com"," 33 879 28 20","ks. mgr Adam Lenart","7:30, 9:00, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-najswietszego-serca-pana-jezusa.html"
"Parafia Wniebowstąpienia Pańskiego","","","Facimiech 38, 32-051 Wielkie Drogi","",""," 600 793 808","ks. mgr Jozef Szydłowski","7:30 , 9:15 , 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-wniebowstapienia-panskiego.html"
"Parafia NMP Matki Kościoła","","","Jaśkowice 13a, 32-051 Wielkie Drogi","www.parafia.jaskowice.pl","trap13a@gmail.com"," 12 446 61 75","ks. mgr Teofil Rapacz E.c.","7:30, 10:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-nmp-matki-kosciola.html"
"Parafia Matki Bożej Nieustającej Pomocy","","","Kopanka 211, 32-050 Skawina","www.kopanka.pl","parkopanka@wp.pl"," 12 276 80 34","ks. mgr Grzegorz Masny","8:00, 10:00, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-matki-bozej-nieustajacej-pomocy.html"
"Parafia Podwyższenia Krzyża Świętego","","","ul. M. Wrony 104, 30-399 Krakow","www.krakow-sidzina.pl/",""," 12 262 14 23","ks. Stanisław Raczek","8:00, 10:00, 11:30, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-podwyzszenia-krzyza-swietego.html"
"Parafia Narodzenia NMP","","","Krzęcin 47, 32-051 Wielkie Drogi","","krzecin@wp.pl"," 12 27 06 004 (917)","ks. Zdzisław Budek","7:00, 9:00, 11:00, 16:20 ","","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-narodzenia-nmp.html"
"Parafia Przemienienia Pańskiego","","","Paszkowka 68, 34-113 Paszkowka","",""," 33 879 30 67","ks. mgr Marek Holota","6:45, 8:15 , 9:30, 11:15 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-przemienienia-panskiego.html"
"Parafia św. Wawrzyńca","","","ul. Jana Pawła II 18","",""," 12 275 11 14","ks. ","7:30, 8:45, 10:00, 11:00 , 11:20 , 17:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-sw-wawrzynca.html"
"Parafia MB Królowej Polski","","","Rzozow 64, 32‑052 Radziszow","parafiarzozow.pl/","parafiarzozow@gmail.com","  12 275 70 12","ks. mgr Robert Morawski","8:00, 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-mb-krolowej-polski.html"
"Parafia Świętych Apostołów Szymona i Judy Tadeusza","","","ul. Kościelna 3, 32-050 Skawina","www.szymonijuda.pl","szymonijuda@gmail.com"," 12 276 32 30, kancelaria w. 10","ks. mgr lic. Edward Ćmiel","6:30, 8:00, 9:30, 11:00, 12:30, 18:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/-parafia-swietych-apostolow-szymona-i-judy-tadeusza.html"
"Parafia Miłosierdzia Bożego","","","ul. Skłodowskiej-Curie 12","www.milosierdzie.skawina.pl","parafia@milosierdzie.skawina.pl"," 12 276 24 05","ks. Włodzimierz Łukowicz","7:00, 8:30, 10:00, 11:30, 13:00 , 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-milosierdzia-bozego.html"
"Parafia Wniebowzięcia NMP","","","Wola Radziszowska 1","",""," 12 275 42 81","ks. mgr Antoni Sporna","8:00, 11:00, 16:00 ","19:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/35-skawina/parafia-wniebowziecia-nmp.html"
"Parafia Niepokalanego Serca NMP","","","Hucisko 83, 34‑233 Hucisko","",""," 33 874 89 10","ks. Zbigniew Oczkowski","7:00, 9:00 , 11:00, 17:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-niepokalanego-serca-nmp.html"
"Parafia MB Nieustającej Pomocy","","","Krzeszow 212, 34-206 Krzeszow","www.parafiakrzeszow.pl","parafiakrzeszow@onet.pl"," 33 874 81 74","ks. mgr Antoni Kania","7:30, 9:00, 10:30, 14:30 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-mb-nieustajacej-pomocy.html"
"Parafia św. Józefa Robotnika","","","Kurow 184, 34‑233 Hucisko","",""," 33 877 46 48","ks. mgr Jozef Zadora","7:30, 9:30, 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-sw-jozefa-robotnika.html"
"Parafia Świętych Apostołów Piotra i Pawła","","","Lachowice 178, 34-232 Lachowice","www.parafia-lachowice.pl","parafia.lachowice@gmail.com"," 33 874 80 44","ks. mgr ","7:00, 9:00 , 10:15, 11:45, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-swietych-apostolow-piotra-i-pawla.html"
"Parafia Matki Bożej Ostrobramskiej","","","Las, 34‑323 Ślemień","","","","ks. mgr Adam Banasik","8:00, 10:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-matki-bozej-ostrobramskiej.html"
"Parafia Narodzenia św. Jana Chrzciciela","","","ul. Krakowska 113, 34-323 Ślemień","",""," 33 865 40 69","ks. mgr Tadeusz Augustynek","7:00, 9:00, 10:00 , 11:00, 12:00 , 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-narodzenia-sw-jana-chrzciciela.html"
"Parafia św. Stanisława BM","","","Stryszawa 264a, 34-205 Stryszawa","www.parafiastryszawa.pl","kdudziak12@gmail.com"," 33 874 71 24","ks. mgr Krzysztof Dudziak","7:30, 9:30, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-sw-stanislawa-bm.html"
"Parafia św. Anny","","","Stryszawa 394, 34-205 Stryszawa","","stryszawa@ceti.com.pl"," 33 874 70 11","ks. mgr Stanisław Maślanka j.","7:30, 9:15, 11:00, 15:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-sw-anny.html"
"Parafia Nawiedzenia NMP","","","ul. Kościelna 3, 34-200 Sucha Beskidzka","www.parafiasucha.pl",""," w. 33","ks. mgr Andrzej Klimara","6:30, 8:00, 9:30, 9:30 , 11:00, 12:30, 15:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-nawiedzenia-nmp.html"
"Parafia św. Jana Kantego","","","Tarnawa Dolna 269, 34‑210 Zembrzyce","","parafia_tarnawa@wp.pl"," 33 874 62 06","ks. mgr Zbigniew Piwowar E.c.","7:30, 9:30, 11:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-sw-jana-kantego.html"
"Parafia św. Jana Chrzciciela","","","ul. Kościelna 124, 34‑210 Zembrzyce","","","  33 874 60 27","ks. mgr Jan Kapusta","7:00, 9:00, 10:15 , 11:30, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/36-sucha-beskidzka/parafia-sw-jana-chrzciciela.html"
"Parafia MB Częstochowskiej","","","Bęczarka 317, 32-444 Głogoczow","","","","ks. mgr Stanisław Rams","7:30, 10:30, 17:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-mb-czestochowskiej.html"
"Parafia Przenajświętszej Trójcy","","","Bieńkowka 258, 34‑212 Bieńkowka","www.parafia.bienkowka.com",""," 33 874 01 53","ks. mgr Roland Hopciaś","7:30, 10:30, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-przenajswietszej-trojcy.html"
"Parafia MB Różańcowej","","","Biertowice 243, 32‑440 Sułkowice","",""," 12 273 28 39","ks. mgr Jacek Budzoń","8:00, 10:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-mb-rozancowej.html"
"Parafia MB Pocieszenia","","","Budzow 9, 34-211 Budzow","www.parafiabudzow.pl",""," 33 874 00 11","ks. mgr Antoni Pitek","7:00, 9:00, 11:00, 15:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-mb-pocieszenia.html"
"Parafia Najświętszego Imienia Maryi","","","Harbutowice 181, 32‑440 Sułkowice","",""," 12 273 28 05","ks. mgr lic. Zbigniew Nowak","8:00, 11:00, 15:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-najswietszego-imienia-maryi.html"
"Parafia św. Małgorzaty Dz. M.","","","Izdebnik 218, 34‑144 Izdebnik","","izdebnik@diecezja.pl","  33 876 32 25","ks. mgr Andrzej Gawenda","8:00, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-sw-malgorzaty-dz-m-.html"
"Parafia Najświętszego Serca Pana Jezusa","","","Jachowka 212, 34‑211 Budzow","",""," 33 874 00 18","ks. mgr Stanisław Pezda","8:00, 10:30, 15:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-najswietszego-serca-pana-jezusa.html"
"Parafia św. Anny","","","Jasienica 286, 32‑400 Myślenice","",""," 12 273 17 55","ks. ","8:00, 10:30, 17:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-sw-anny.html"
"Parafia Trójcy Przenajświętszej","","","Krzywaczka 107, 32‑442 Krzywaczka","",""," 12 273 12 45","ks. Zbigniew Drobny","7:30, 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-trojcy-przenajswietszej.html"
"Parafia MB Wspomożenia Wiernych","","","Palcza 170, 34‑211 Budzow","",""," 33 874 00 06","ks. mgr Jan Gibała","7:30, 10:30, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-mb-wspomozenia-wiernych.html"
"Parafia św. Maksymiliana M. Kolbego","","","Rudnik, ul. Centralna 159","",""," 12 273 21 20","ks. mgr Dariusz Zoń","7:00, 9:00, 11:00, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-sw-maksymiliana-m-kolbego.html"
"Parafia Najświętszego Serca Pana Jezusa","","","ul. Tysiąclecia 1a, 32-440 Sułkowice","www.sulkowice.katolicki.eu","parafia@sulkowice.katolicki.eu"," 12 273 25 46","ks. mgr Edward Antolak","7:00, 8:30, 10:00, 11:30, 18:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/37-sulkowice/parafia-najswietszego-serca-pana-jezusa-.html"
"Parafia MB Szkaplerznej","","","ul. Łokietka 13a, 32‑545 Karniowice","",""," 32 613 84 56","ks. mgr Krzysztof Matuszyk","8:00, 10:30, 16:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/38-trzebinia/parafia-mb-szkaplerznej.html"
"Parafia Chrystusa Króla","","","Lgota, ul. Kościelna 14","",""," 32 613 71 99","ks. mgr Kazimierz Iciek","8:00, 10:30, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/38-trzebinia/parafia-chrystusa-krola.html"
"Parafia NMP Królowej Polski","","","ul. Wąska 5, 32-543 Myślachowice","","","","ks. mgr Artur Chrostek","8:00, 10:00, 15:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/38-trzebinia/parafia-nmp-krolowej-polski.html"
"Parafia św. Józefa Robotnika","","","ul. św. Jozefa Robotnika 5","",""," 32 612 20 15","ks. Stanisław Olejak","7:30, 9:00, 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/38-trzebinia/parafia-sw-jozefa-robotnika.html"
"Parafia Podwyższenia Krzyża Świętego","","","Psary, ul. ks. M. Rapacza 1","",""," 32 613 82 53","ks. mgr Janusz Rączka","8:00, 11:00, 16:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/38-trzebinia/parafia-podwyzszenia-krzyza-swietego.html"
"Parafia Narodzenia NMP","","","Płoki, ul. Głowna 2, 32-543 Myślachowice","www.sanktuariumploki.pl","kontakt@sanktuariumploki.pl"," 32 613 71 63","ks. mgr Piotr Miszczyk","7:30, 9:15 , 11:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/38-trzebinia/parafia-narodzenia-nmp.html"
"Parafia Najświętszego Serca Pana Jezusa","","","Bazylika Mniejsza","www.trzebinia.sds.pl","parafia.nspj.trzebinia@o2.pl","kapelański do szpitala 793 333 831","i kustosz sanktuarium","7:00, 8:30, 10:00, 11:30, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/38-trzebinia/parafia-najswietszego-serca-pana-jezusa.html"
"Parafia Świętych Apostołów Piotra i Pawła","","","ul. ks. Mariana Luzara 1, 32-540 Trzebinia","www.parafia.trzebinia.pl","poczta@parafia.trzebinia.pl"," w. 22 ","ks. mgr Stanisław Bercal","6:30, 8:00, 9:30, 11:00, 12:15, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/38-trzebinia/parafia-swietych-apostolow-piotra-i-pawla.html"
"Parafia Niepokalanego Serca NMP","","","ul. Gornicza 8, 32-541 Trzebinia","www.trzebinia-siersza.diecezja.krakow.pl","siersza@diecezja.krakow.pl"," 32 612 21 96","ks. mgr Stanisław Krzysik","7:00, 8:30, 10:00, 11:30, 17:00 ","17:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/38-trzebinia/parafia-niepokalanego-serca-nmp.html"
"Parafia św. Barbary","","","ul. Tysiąclecia 49, 32-540 Trzebinia","www.parafia-krystynow.trzebinia.pl",""," 32 612 13 82","ks. mgr Bogdan Dudek","7:00, 9:00, 10:30, 12:00 , 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/38-trzebinia/parafia-sw-barbary.html"
"Parafia Narodzenia św. Jana Chrzciciela","","","ul. Kościelna 2, 34-123 Chocznia","www.chocznia.pl",""," 33 873 03 70","ks. mgr Zbigniew Bizoń","7:00, 8:15 , 8:15 , 10:00, 11:30, 11:30 , 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/39-wadowice-polnoc/parafia-narodzenia-sw-jana-chrzciciela.html"
"Parafia Świętych Archaniołów Michała, Gabriela i Rafała","","","Frydrychowice 88, 34-108 Frydrychowice","","frydrychowice@diecezja.krakow.pl","&nbsp; 33 879 57 77","ks. Jozef Gwiazdoń","7:30, 8:50 , 10:00 , 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/39-wadowice-polnoc/parafia-swietych-archaniolow-michala-gabriela-i-rafala.html"
"Parafia św. Marcina","","","Marcyporęba 88, 34-114 Brzeźnica","",""," 33 879 21 16","ks. Jan Giądła","7:30, 9:00, 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/39-wadowice-polnoc/parafia-sw-marcina.html"
"Parafia Przemienienia Pańskiego","","","Radocza, ul. Jagiellońska 2","",""," 33 873 96 93","ks. Janusz Sołtys","7:30, 10:00, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/39-wadowice-polnoc/parafia-przemienienia-panskiego.html"
"Parafia Świętych Joachima i Anny","","","Tomice, ul. Floriańska 50","",""," 33 873 71 88","ks. Edward Daleki","8:00, 9:30, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/39-wadowice-polnoc/parafia-swietych-joachima-i-anny.html"
"Parafia Nawiedzenia NMP","","","Tłuczań 158, 34-114 Brzeźnica","","","  33 879 01 27","ks. mgr Stanisław Pitek","7:30, 9:30 , 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/39-wadowice-polnoc/parafia-nawiedzenia-nmp.html"
"Parafia Ofiarowania NMP","","","pl. Jana Pawła II 1,&nbsp;34-100 Wadowice","www.wadowicejp2.pl","kancelaria@wadowicejp2.pl"," 33 873 20 96","ks. mgr Stanisław Jaśkowiec","6:00, 7:30, 8:15 , 9:00 , 9:00 , 10:30, 10:30 , 12:00 , 13:30, 18:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/39-wadowice-polnoc/parafia-ofiarowania-nmp.html"
"Parafia św. Mikołaja","","","ul. Jana Pawła II 202, 34-103 Witanowice","",""," 33 879 49 23","ks. mgr Jozef Wrobel","7:00, 9:00, 11:00, 16:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/39-wadowice-polnoc/parafia-sw-mikolaja.html"
"Parafia Wniebowzięcia NMP","","","Woźniki 67, 34-103 Witanowice","",""," 33 879 45 24","ks. mgr Tomasz Kalisz","7:30, 9:30 , 9:30 , 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/39-wadowice-polnoc/parafia-wniebowziecia-nmp.html"
"Parafia św. Marii Magdaleny","","","Wysoka 190, 34-105 Wysoka","",""," 33 873 75 26","ks. mgr lic. Adam Stawarz","7:30, 9:30, 11:30 ","","","","http://www.diecezja.pl/parafie/lista-parafii/39-wadowice-polnoc/parafia-sw-marii-magdaleny.html"
"Parafia św. Erazma BM","","","Barwałd Dolny 50","www.barwald.swerazm.strefa.pl","barwald.swerazm@interia.pl"," 33 872 20 28","ks. mgr Wiesław Widuch","7:30, 9:30, 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/40-wadowice-poludnie/parafia-sw-erazma-bm.html"
"Parafia św. Izydora","","","Jaroszowice 90","",""," 33 823 25 52","ks. Jozef Gwozdowski SAC","7:00, 9:00, 11:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/40-wadowice-poludnie/parafia-sw-izydora.html"
"Parafia św. Wawrzyńca","","","Klecza Dolna 175","",""," 33 872 21 24","ks. Andrzej Kołodziej","7:00, 9:00, 10:15 , 11:30, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/40-wadowice-poludnie/parafia-sw-wawrzynca.html"
"Parafia św. Wojciecha BM","","","Mucharz 111, 34-106 Mucharz","www.parafiamucharz.pl","parafiamucharz@onet.pl"," 33 876 14 67","ks. Krzysztof Strzelichowski","7:00, 8:30 , 9:30, 11:00, 17:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/40-wadowice-poludnie/parafia-sw-wojciecha-bm.html"
"Parafia św. Aleksego","","","Ponikiew 115, 34‑100 Wadowice","",""," 33 872 16 27","ks. mgr Henryk Pyka","8:00, 10:30, 16:00 ","","","","http://www.diecezja.pl/parafie/lista-parafii/40-wadowice-poludnie/parafia-sw-aleksego.html"
"Parafia MB Częstochowskiej","","","Śleszowice 214, 34-210 Zembrzyce","www.sleszowice.republika.pl","sleszowice@neostrada.pl"," 33 874 63 75","ks. mgr Jacek Kaznowski","8:00, 10:15 ","","","","http://www.diecezja.pl/parafie/lista-parafii/40-wadowice-poludnie/parafia-mb-czestochowskiej.html"
"Parafia św. Jana Kantego","","","Stryszow 288, 34-146 Stryszow","","parafia.stryszow@neostrada.pl"," 33 879 74 77","ks. mgr Zbigniew Kaleciak","8:00, 9:45 , 9:45 , 11:30, 15:30 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/40-wadowice-poludnie/parafia-sw-jana-kantego.html"
"Parafia Matki Bożej Pocieszenia","","","Koziniec 80, 34‑106 Mucharz","","","","ks. Janusz Żmuda","7:30 , 9:30, 11:00 ","18:00  sobota","","","http://www.diecezja.pl/parafie/lista-parafii/40-wadowice-poludnie/parafia-matki-bozej-pocieszenia.html"
