"name","postal","city","address","www","email","phone","rector","sun","week","fest","latlng","url"
"św. Andrzeja Boboli","","","Wrocław-Kuźniki, ul. Koszalińska 15, 54-316 Wrocław","bobola.wroclaw.pl","andrzejaboboli@archidiecezja.wroc.pl","71/357-54-68","Ks. Bolesław SZCZĘCH RM, Kap. hon. Ojca św. ","7.30, 9.30, 11.00, 12.30, 18.00","7.30, 18.00","","51.12531,16.95283","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=39&id_par=5"
"św. Jadwigi Śląskiej","","","Wrocław-Leśnica, ul. Wolska 6, 54-076 Wrocław","zobacz na mapie UMP","lesnica@archidiecezja.wroc.pl","71/349-39-51, fax: 71/349-54-74","Ks. ppłk dr Krzysztof SZUWART Kan. grem. Kap. Koleg. ","8.00, 9.30, 11.00, 12.00, 13.00, 16.00 (IX-VI), 18.00","7.30, 8.00, 18.00","","51.14706,16.86847","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=39&id_par=7"
"św. Agnieszki","","","Wrocław-Maślice, ul. Śliwowa 3, 54-106 Wrocław","zobacz na mapie UMP","maslice@archidiecezja.wroc.pl","71/354-11-65","Ks. mgr Jan PAWLISZYN Kan. hon. ex. num. Kap. Koleg. ","8.00, 9.15, 10.30, 12.00, 13.00, 18.00","7.00, 18.00","","51.15539,16.93975","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=40&id_par=1"
"Najświętszej Maryi Panny Nieustającej Pomocy","","","Wrocław-Muchobór Mały, ul. Szkocka 35, 54-402 Wrocław","muchobormaly.archidiecezja.wroc.pl","muchobormaly@archidiecezja.wroc.pl","71/357-57-85, 71/373-72-45","Ks. dr Zbigniew ORDA RM ","7.00, 8.00, 9.30, 11.00, 12.30, 18.00","7.00, 18.00","","51.10934,16.96130","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=40&id_par=6"
"św. Michała Archanioła","","","Wrocław-Muchobór Wlk., ul. Stanisławowska 87, 54-611 Wrocław","zobacz na mapie UMP","muchoborwielki@archidiecezja.wroc.pl","71/784-30-50","Ks. mgr Andrzej NICAŁEK RM, Kap. hon. Ojca św. dziekan ","8.00, 9.30, 10.45, 12.00, 13.00, 18.00","7.00, 18.00","","51.09844,16.94107","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=40&id_par=7"
"Opatrzności Bożej","","","Wrocław-Nowy Dwór, ul. Nowodworska 64, 54-438 Wrocław","www.nowodworska.gazetkaparafialna.pl","nowydwor@archidiecezja.wroc.pl","kom. 880-557-225, 71/357-38-10","Ks. mgr Krzysztof HAJDUN Kan. hon. ex. num. Kap. Koleg. wicedziekan ","7.00, 8.30, 10.00, 11.30, 13.00, 18.00, 21.00 (VI-IX)","7.00, 17.00 (pn-pt - w okresie Adwentu); 7.00, 18.00 (so - poza Adwentem","","51.11492,16.95755","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=40&id_par=9"
"Opieki św. Józefa","","","Wrocław-Ołbin, ul. Ołbińska 1, 50-259 Wrocław","karmeliciwroclaw.pl","wroclaw@karmelicibosi.pl","71/792-72-61÷62","O. mgr Krzysztof WESOŁOWSKI OCD ","7.00, 8.30, 10.00, 11.30, 13.00, 18.00, 19.30","7.30, 11.30, 18.00","","51.12129,17.04151","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=11"
"Wniebowzięcia Najświętszej Maryi Panny","","","Wrocław-Ołtaszyn, ul. Pszczelarska 10, 52-210 Wrocław","oltaszyn.archidiecezja.wroc.pl","oltaszyn@archidiecezja.wroc.pl","71/367-41-87","Ks. mgr Zbigniew DOŁHAŃ Kan. hon. ex. num. Kap. Koleg., Kap. hon. Ojca św. ","8.00, 9.30, 11.00, 12.30, 18.00, 20.00","7.00, 18.00","","51.05733,17.02349","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=47&id_par=12"
"św. Anny","","","Wrocław-Oporów, ul. Sobótki 42, 52-433 Wrocław","www.swanna-wroclaw.pl","parafia@swanna-wroclaw.pl","71/364-38-55","Ks. mgr Mariusz BRADŁO CM ","7.30, 9.30, 11.00, 12.30, 18.00","7.00, 18.00","","51.07561,16.97280","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=47&id_par=3"
"św. Teresy od Dzieciątka Jezus","","","Wrocław-Osobowice, ul. Osobowicka 129, 51-004 Wrocław","www.osobowice.archidiecezja.wroc.pl","osobowice@archidiecezja.wroc.pl","71/352-41-71","Ks. mgr lic. Krzysztof JANKOWIAK RM wicedziekan ","9.00, 10.30 (Rędzin), 12.00, 17.00 (kaplica: 3 V-13 X), 18.00 (13 X-3 V)","18.00","","51.14325,16.98983","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=37&id_par=10"
"Św. Ojca Pio z Pietrelciny","","","Wrocław-Partynice, Ołtaszyńska 114, 53-034 Wrocław","zobacz na mapie UMP","partynice@archidiecezja.wroc.pl","71/367-41-87","vacat","dni powszednie:","","","51.05549,17.00602","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=47&id_par=4"
"Najświętszego Serca Pana Jezusa","","","Wrocław-Pawłowice, ul. Barwinkowa 11, 51-251 Wrocław","nspj.wroclaw.pl","pawlowice@archidiecezja.wroc.pl","71/324-21-21","Ks. dr Michał MACHAŁ Kan. hon. ex. num. Kap. Koleg. wicedziekan ","8.00, 9.30, 11.00 (Pruszowice), 12.30, 18.00","18.00","","51.16756,17.10737","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=46&id_par=11"
"Macierzyństwa Najświętszej Maryi Panny","","","Wrocław-Pilczyce, ul. Pilczycka 139, 54-144 Wrocław","www.parafiapilczyce.pl","pilczyce@archidiecezja.wroc.pl","71/353-72-46","Ks. mgr Jacek DZIADKIEWICZ RM ","07.00, 08.30, 10.00, 11.15, 12.30, 18.00","07.00, 08.30, 18.00","","51.14110,16.95838","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=40&id_par=3"
"Odkupiciela Świata","","","Wrocław-Polanka, ul. Macedońska 2, 51-113 Wrocław","odkupiciel-swiata.wroclaw.pl","remundi@archidiecezja.wroc.pl","71/327-50-45","Ks. mgr Henryk Józef ŚWIERNIAK Kan. hon. ex. num. Kap. Koleg. ","7.30, 9.30, 11.00, 12.30, 18.00 (VII-VIII 20.00)","7.00, 18.00","","51.13406,17.02967","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=37&id_par=9"
"Najświętszej Maryi Panny Matki Kościoła","","","Wrocław-Polanowice, ul. Kamieńskiego 230, 51-126 Wrocław","www.mkosciola.archidiecezja.wroc.pl","polanowice@archidiecezja.wroc.pl","71/327-61-35","Ks. mgr lic. Henryk TROŚCIANKO RM ","8.00, 9.30, 11.00, 12.30, 18.00","8.00, 18.00","","51.15844,17.04514","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=37&id_par=8"
"Najświętszej Maryi Panny Królowej Pokoju","","","Wrocław-Popowice, ul. Ojców Oblatów 1, 54-239 Wrocław","krolowapokoju.oblaci.pl","krolowapokoju@archidiecezja.wroc.pl","71/793-67-71","O. mgr Jerzy DITRICH OMI ","7.00, 8.30, 10.00, 11.30, 13.00, 18.00, 21.00","6.30, 9.00, 18.00","","51.12591,16.98924","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=40&id_par=5"
"św. Anny","","","Wrocław-Pracze Odrzańskie, ul. Brodzka 163, 54-067 Wrocław","www.pracze.pl","par.pracze@interia.pl","tel/fax: 71/354-33-56","Ks. mgr Zdzisław SYPOSZ RM, Kap. hon. Ojca św. dziekan ","8.00, 10.00, 12.00, 18.00","7.00, 18.00","","51.17397,16.90944","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=39&id_par=6"
"św. Jakuba i św. Krzysztofa","","","Wrocław-Psie Pole, ul. Bolesława Krzywoustego 291, 51-310 Wrocław","psiepole.archidiecezja.wroc.pl","psiepole@archidiecezja.wroc.pl","71/345-78-13","Ks. mgr Edward LEŚNIOWSKI Kan. hon. ex. num. Kap. Koleg. ","7.00, 8.30, 10.00, 11.30, 13.00, 18.30","7.00, 18.30","","51.14533,17.11080","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=46&id_par=6"
"Najświętszej Maryi Panny Bolesnej","","","Wrocław-Różanka, ul. Bałkańska 4, 51-111 Wrocław","parafiarozanka.wroclaw.pl","rozanka@archidiecezja.wroc.pl","71/325-89-18, 71/325-87-59","Ks. mgr Tadeusz NOWAKOWSKI RM dziekan ","7.00, 8.00, 9.30, 10.45, 12.00, 18.00","7.00, 18.00","","51.13542,17.01839","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=37&id_par=7"
"Świętej Rodziny","","","Wrocław-Sępolno, ul. Monte Cassino 68, 51-681 Wrocław","sw.rodzina.archidiecezja.wroc.pl","sepolno@archidiecezja.wroc.pl","71/348-32-30","Ks. dr Janusz PREJZNER RM ","7.00, 9.00, 10.30 (dzieci), 12.30, 16.00 (matki z małymi dziećmi), 18.00, 20.00 (studenci)","7.00, 9.00, 18.00","","51.10685,17.10672","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=36&id_par=12"
"św. Alberta Wielkiego","","","Wrocław-Sołtysowice, ul. Redycka 10/12, 51-169 Wrocław","www.albertwielki.pl","parafia@albertwielki.pl","71/325-04-29","O. dr Emilian Piotr GOŁĄBEK OFM ","8.00, 10.00, 11.30, 18.00","9.00, 18.00","","51.15016,17.07288","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=37&id_par=3"
"św. Andrzeja Apostoła","","","Wrocław-Stabłowice, ul. Boguszowska 84, 54-046 Wrocław","stablowice.archidiecezja.wroc.pl","stablowice@archidiecezja.wroc.pl","71/354-35-15","Ks. mgr lic. Wincenty TOKARZ RM, Kap. hon. Ojca św. wicedziekan ","8.30, 10.00, 11.30, 13,00, 18.00","8.00, 18.00","","51.15125,16.89200","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=39&id_par=4"
"Najświętszej Maryi Panny Bolesnej","","","Wrocław-Strachocin, ul. Tatarakowa 1-3, 51-511 Wrocław","www.strachocin.archidiecezja.wroc.pl","strachocin@archidiecezja.wroc.pl","71/346-68-02","Ks. mgr Wojciech JAŚKIEWICZ RM, Kan. hon. ex. num. Kap. Koleg ","8.00, 9.30, 11.00, 12.30, 18.00","9.00, 18.00","","51.10419,17.14572","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=36&id_par=9"
"św. Jacka","","","Wrocław-Swojczyce, ul. Miłoszycka 20 A, 51-502 Wrocław","zobacz na mapie UMP","swojczyce@archidiecezja.wroc.pl","71/348-46-65","Ks. Jarosław GRABIAK Kan. hon. ex. num. Kap. Koleg. ","9.00, 11.00, 18.00","18.00","","51.11636,17.12717","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=46&id_par=5"
"św. Jadwigi","","","Wrocław-Świniary, ul. Pęgowska 10, 51-180 Wrocław","www.swiniary.archidiecezjawroc.pl","swiniary@archidiecezja.wroc.pl","71/346-25-30","Ks. mgr Andrzej SEFERYNOWICZ RM ","8.00, 9.45, 11.30","8.00 (pn), 18.00","","51.19628,16.97667","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=37&id_par=6"
"św. Stefana","","","Wrocław-Tarnogaj, ul. Kamieniecka 72, 50-511 Wrocław","tarnogaj.archidiecezja.wroc.pl","tarnogaj@archidiecezja.wroc.pl","71/336-27-50","Ks. dr Aleksander JASICZEK ","8.00, 9.30, 11.00, 18.00 (so)","18.00","","51.07784,17.06271","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=35&id_par=10"
"św. Anny","","","Wrocław-Widawa, ul. Zduńska 8, 51-180 Wrocław","www.parafiawidawa.pl","proboszcz@parafiawidawa.pl","71/325-36-27","Ks. mgr lic. Adam PRAŻAK RM ","8.30, 10.00 (Psary), 11.30, 18.00","18.00 (Kolęda i wakacje: 7.00)","","51.17856,17.01686","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=37&id_par=4"
"Najświętszego Zbawiciela","","","Wrocław-Wojszyce, ul. Pawła Jasienicy 4-6, 52-230 Wrocław","wojszyce.archidiecezja.wroc.pl","wojszyce@archidiecezja.wroc.pl","71/364-42-30","Ks. mgr Stanisław KRZEMIEŃ Kan. grem. Kap. Koleg., Kap. hon. Ojca św. wicedziekan ","8.00, 9.30, 11.00 (szkolna), 12.15, 18.00, 20.30 (VII, VIII)","7.00, 18.00","","51.06664,17.03291","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=35&id_par=8"
"św. Jana Apostoła","","","Wrocław-Zakrzów, ul. Królewska 30, 51-200 Wrocław","www.swjanzakrzow.archidiecezja.wroc.pl","zakrzow@archidiecezja.wroc.pl","71/345-55-76, 71/329-78-85","Ks. mgr Wiesław KARAŚ Kan. hon. ex. num. Kap. Koleg. dziekan ","7.00, 9.00, 10.30, 12.00, 13.00, 18.30","7.00, 18.30","","51.15951,17.13101","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=46&id_par=7"
"Najświętszej Maryi Panny Częstochowskiej","","","Wrocław-Zalesie, al. Kochanowskiego 11, 51-602 Wrocław","www.mbc.md4.pl","zalesie@archidiecezja.wroc.pl","71/348-27-76, 71/348-59-12","Ks. mgr Mirosław DRZEWIECKI Kap. hon. Ojca św. ","7.00, 9.00, 10.30, 12.00, 18.00","7.00, 18.00 (V-VIII 19.00)","","51.11653,17.07535","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=41&id_par=6"
"św. Kazimierza","","","Wrocław-Zgorzelisko, ul. Litewska 1, 51-354 Wrocław","zgorzelisko.archidiecezja.wroc.pl","zgorzelisko@archidiecezja.wroc.pl","71/324-97-32","Ks. dr hab. Andrzej SZAFULSKI Kan. hon. ex. num. Kap. Koleg., Kap. hon. Ojca św. ","7.00, 8.30, 10.00, 11.30, 12.30, 18.00","7.00, 18.00","","51.14213,17.13148","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=46&id_par=8"
"Najświętszej Maryi Panny Różańcowej","","","Wrocław-Złotniki, ul. Wielkopolska 3-5, 54-027 Wrocław","zobacz na mapie UMP","zlotniki@archidiecezja.wroc.pl","71/351-74-97","Ks. mgr Andrzej PAŃCZAK Kan. hon. ex. num. Kap. Koleg. ","8.00, 9.30, 11.00, 12.00, 19.00","8.00, 18.00","","51.14067,16.88845","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=39&id_par=9"
"św. Wawrzyńca","","","Wrocław-Żerniki, ul. Żernicka 249, 54-510 Wrocław","zerniki.archidiecezja.wroc.pl","zerniki@archidiecezja.wroc.pl","71/357-19-19","Ks. mgr Grzegorz TRAWKA Kan. hon. ex. num. Kap. Koleg. ","8.00, 9.00, 10.00, 11.00, 12.00, 18.00, 20.00","9.00, 18.00","","51.12316,16.92126","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=39&id_par=10"
"św. Michała Archanioła","","","Wszemirów, nr 90, 55-110 Prusice","zobacz na mapie UMP","wszemirow@archidiecezja.wroc.pl","71/312-62-89","Ks. mgr lic. Zdzisław TOKARSKI SDS ","8.00, 10.00 (Pawłów Trzebnicki), 12.00","16.30 (X-XII, V-VI, I-sze pt mies., Pawłów Trzebnicki), 18.00","","51.36728,16.99560","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=31&id_par=10"
"Niepokalanego Serca Najświętszej Maryi Panny","","","Wysoki Kościół, nr 15, 55-114 Wisznia Mała","wysokikosciol.archidiecezja.wroc.pl","wysokikosciol@archidiecezja.wroc.pl","71/312-70-88","Ks. Józef SADKIEWICZ SDS ","8.00, 9.45 (Piotrowiczki), 11.00 (Wisznia Mała), 12.00, 16.45, 18.00 (Piotrowiczki)","17.00 (zima), 18.30 (lato), 17.00 (so - Pierwoszów)","","51.26664,17.05192","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=31&id_par=11"
"Wniebowzięcia Najświętszej Maryi Panny","","","Zachowice, ul. Słoneczna 6, 55-080 Kąty Wrocławskie","www.parafia.zachowice.pl","parafia@parafia.zachowice.pl","71/316-87-72","Ks. mgr Stanisław KULIG RM ","8.00, 10.00, 12.00","8.00 (pn), 17.00 (zima wt-so), 18.00 (lato wt-so)","","50.98317,16.78712","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=26&id_par=10"
"św. Jadwigi Śląskiej","","","ul. Trzebnicka 8, 55-106 Zawonia","parafia.zawonia.net","zawonia@archidiecezja.wroc.pl","71/312-81-87","Ks. mgr Waldemar KONTEK RM ","8.30, 10.00 (Złotów), 12.00, 16.00 (z wyj. wakacji)","17.00 (zima), 18.00 (lato)","","51.31561,17.19439","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=31&id_par=12"
"Najświętszej Maryi Panny Królowej Polski","","","Zbytowa, nr 58, 56-420 Bierutów","zobacz na mapie UMP","zbytowa@archidiecezja.wroc.pl","71/314-80-24","Ks. Antoni KOPCIUCH RM ","8.45, 10.15, 11.30","17.00 (zima), 18.00 (lato)","","51.11507,17.43159","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=20&id_par=9"
"św. Jana Nepomucena","","","Zielenice, nr 25, 57-160 Borów","zobacz na mapie UMP","zielenice@archidiecezja.wroc.pl","71/393-07-78","Ks. mgr Tomasz ZEMBELA RM ","8.00, 9.30 (k. mszalna), 11.00","11.00 (so, Bierzyn), zima 17.00, lato 18.00","","50.82485,16.98786","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=1&id_par=8"
"Świętych Apostołów Piotra i Pawła","","","ul. Kolejowa 27B, 57-220 Ziębice","swpiotripawel-ziebice.envora.pl","sspiotraipawla@archidiecezja.wroc.pl","74/819-12-53; fax 74/819-10-95","Ks. Rafał SORKOWICZ TChr. ","7.00, 7.00 (ZOL), 9.00, 11.30, 16.00 (X-VI, k. rektoralny), 18.00, 20.00 (VII-IX, k. rektoralny)","7.00, 18.00","","50.60288,17.03748","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=44&id_par=10"
"św. Jerzego","","","ul. Gliwicka 4, 57-220 Ziębice","www.bazylikaziebice.pl","jerzy.ziebice@archidiecezja.wroc.pl","74/819-12-49","Ks. dr hab. Bogusław KONOPKA Kan. grem. Kap. Koleg. ","7.00, 9.00, 10.00, 11.30, 18.00","6.30, 18.00","","50.60019,17.04207","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=44&id_par=9"
"św. Michała Archanioła","","","Żabin, nr 11, 56-215 Niechlów","zobacz na mapie UMP","zabin@archidiecezja.wroc.pl","65/543-59-44","Ks. mgr Stanisław DŁUGOWSKI RM wicedziekan ","8.00 (Wągroda, lato), 9.30 (Szaszorowice), 11.00, 12.30 (Wągroda)","zima 17.00, lato 18.00","","51.65977,16.35360","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=45&id_par=13"
"Najświętszego Serca Pana Jezusa","","","ul. Wrocławska 1, 55-012 Żerniki Wrocławskie","www.santo-subito.pl","zernikiwroclawskie@archidiecezja.wroc.pl","71/311-32-45","Ks. mgr lic. Tadeusz RUSNAK RM, Kap. hon. Ojca św. ","9.00, 11.00, 16.30","18.00","","51.03522,17.05844","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=35&id_par=14"
"Trójcy Świętej","","","ul. Kościelna 1, 55-140 Żmigród","www.parafiazmigrod.pl","zmigrod@archidiecezja.wroc.pl","71/385-35-43","Ks. Romuald PASZCZUK CM ","7.00, 8.00 (Borek), 9.00, 9.30 (Borzęcin), 10.30, 11.00 (Bychowo), 11.45, 12.30 (Kliszkowice), 13.00, 18.30","6.30, 7.00, 14.00 (so. k. szpitalna), 17.00 (so. Bychowo), 18.30","","51.47141,16.90950","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=25&id_par=10"
"św. Józefa Oblubieńca NMP","","","ul. Wrocławska 18, 55-020 Żórawina","www.zorawina.archidiecezja.wroc.pl","zorawina@archidiecezja.wroc.pl","71/316-51-19","Ks. mgr lic. Waldemar MASŁOWSKI ","8.00, 9.30 (Milejowice), 10.00 (IX-VI), 11.30, 18.00 (lato godz. 20.00, k. pw. Trójcy Świętej)","8.00, 17.00 (zima), 18.00 (lato)","","50.97903,17.03460","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=1&id_par=9"
"Zesłania Ducha Świętego","","","Żuchlów, nr 42, 56-215 Niechlów","www.parafiazuchlow.ns48.pl","zuchlow@archidiecezja.wroc.pl","65/543-56-96, 71/7975965","Ks. dr Wojciech GRYGLEWICZ ","8.00, 10.00 (Niechlów), 12.00","18.00","","51.68018,16.40101","http://www.archidiecezja.wroc.pl/parafia.php?id_dek=45&id_par=14"
